Mode,Service Type,Source,Year,Month,Route,Ridership
Bus,Weekdays,MODE_Report_Estimate,2020,October,12,1095
Trolley,Weekdays,MODE_Report_Estimate,2020,October,13,3702
Bus,Weekdays,MODE_Report_Estimate,2020,October,14,2563
Trolley,Weekdays,MODE_Report_Estimate,2020,October,15,4123
Bus,Weekdays,MODE_Report_Estimate,2020,October,16,3049
Bus,Weekdays,MODE_Report_Estimate,2020,October,17,3872
Bus,Weekdays,MODE_Report_Estimate,2020,October,18,5959
Bus,Weekdays,MODE_Report_Estimate,2020,October,19,590
Bus,Weekdays,MODE_Report_Estimate,2020,October,20,2055
Bus,Weekdays,MODE_Report_Estimate,2020,October,21,4205
Bus,Weekdays,MODE_Report_Estimate,2020,October,22,1859
Bus,Weekdays,MODE_Report_Estimate,2020,October,23,6892
Bus,Weekdays,MODE_Report_Estimate,2020,October,24,994
Bus,Weekdays,MODE_Report_Estimate,2020,October,25,1882
Bus,Weekdays,MODE_Report_Estimate,2020,October,26,4919
Bus,Weekdays,MODE_Report_Estimate,2020,October,27,1935
Bus,Weekdays,MODE_Report_Estimate,2020,October,28,874
Bus,Weekdays,MODE_Report_Estimate,2020,October,29,1945
Bus,Weekdays,MODE_Report_Estimate,2020,October,30,558
Bus,Weekdays,MODE_Report_Estimate,2020,October,31,2089
Bus,Weekdays,MODE_Report_Estimate,2020,October,32,2109
Bus,Weekdays,MODE_Report_Estimate,2020,October,33,4944
Trolley,Weekdays,MODE_Report_Estimate,2020,October,34,3371
Bus,Weekdays,MODE_Report_Estimate,2020,October,35,63
Trolley,Weekdays,MODE_Report_Estimate,2020,October,36,3813
Bus,Weekdays,MODE_Report_Estimate,2020,October,37,1544
Bus,Weekdays,MODE_Report_Estimate,2020,October,38,1200
Bus,Weekdays,MODE_Report_Estimate,2020,October,39,1099
Bus,Weekdays,MODE_Report_Estimate,2020,October,40,3190
Bus,Weekdays,MODE_Report_Estimate,2020,October,42,3880
Bus,Weekdays,MODE_Report_Estimate,2020,October,43,1669
Bus,Weekdays,MODE_Report_Estimate,2020,October,44,1518
Bus,Weekdays,MODE_Report_Estimate,2020,October,45,2695
Bus,Weekdays,MODE_Report_Estimate,2020,October,46,2445
Bus,Weekdays,MODE_Report_Estimate,2020,October,47,7725
Bus,Weekdays,MODE_Report_Estimate,2020,October,48,3193
Bus,Weekdays,MODE_Report_Estimate,2020,October,49,1318
Bus,Weekdays,MODE_Report_Estimate,2020,October,50,841
Bus,Weekdays,MODE_Report_Estimate,2020,October,52,6110
Bus,Weekdays,MODE_Report_Estimate,2020,October,53,1278
Bus,Weekdays,MODE_Report_Estimate,2020,October,54,2931
Bus,Weekdays,MODE_Report_Estimate,2020,October,55,2011
Bus,Weekdays,MODE_Report_Estimate,2020,October,56,4876
Bus,Weekdays,MODE_Report_Estimate,2020,October,57,4558
Bus,Weekdays,MODE_Report_Estimate,2020,October,58,3658
Trackless Trolley,Weekdays,MODE_Report_Estimate,2020,October,59,2291
Bus,Weekdays,MODE_Report_Estimate,2020,October,60,4421
Bus,Weekdays,MODE_Report_Estimate,2020,October,61,1792
Bus,Weekdays,MODE_Report_Estimate,2020,October,62,102
Bus,Weekdays,MODE_Report_Estimate,2020,October,64,2712
Bus,Weekdays,MODE_Report_Estimate,2020,October,65,3381
Trackless Trolley,Weekdays,MODE_Report_Estimate,2020,October,66,4842
Bus,Weekdays,MODE_Report_Estimate,2020,October,67,2125
Bus,Weekdays,MODE_Report_Estimate,2020,October,68,937
Bus,Weekdays,MODE_Report_Estimate,2020,October,70,3662
Bus,Weekdays,MODE_Report_Estimate,2020,October,73,1061
Trackless Trolley,Weekdays,MODE_Report_Estimate,2020,October,75,1377
Bus,Weekdays,MODE_Report_Estimate,2020,October,77,348
Bus,Weekdays,MODE_Report_Estimate,2020,October,78,33
Bus,Weekdays,MODE_Report_Estimate,2020,October,79,2378
Bus,Weekdays,MODE_Report_Estimate,2020,October,80,97
Bus,Weekdays,MODE_Report_Estimate,2020,October,84,1627
Bus,Weekdays,MODE_Report_Estimate,2020,October,88,1012
Bus,Weekdays,MODE_Report_Estimate,2020,October,89,828
Bus,Weekdays,MODE_Report_Estimate,2020,October,90,195
Bus,Weekdays,MODE_Report_Estimate,2020,October,92,146
Bus,Weekdays,MODE_Report_Estimate,2020,October,93,521
Bus,Weekdays,MODE_Report_Estimate,2020,October,94,242
Bus,Weekdays,MODE_Report_Estimate,2020,October,95,246
Bus,Weekdays,MODE_Report_Estimate,2020,October,96,634
Bus,Weekdays,MODE_Report_Estimate,2020,October,97,271
Bus,Weekdays,MODE_Report_Estimate,2020,October,98,420
Bus,Weekdays,MODE_Report_Estimate,2020,October,99,550
Trolley,Weekdays,MODE_Report_Estimate,2020,October,101,1170
Trolley,Weekdays,MODE_Report_Estimate,2020,October,102,1186
Bus,Weekdays,MODE_Report_Estimate,2020,October,103,554
Bus,Weekdays,MODE_Report_Estimate,2020,October,104,1428
Bus,Weekdays,MODE_Report_Estimate,2020,October,105,535
Bus,Weekdays,MODE_Report_Estimate,2020,October,106,567
Bus,Weekdays,MODE_Report_Estimate,2020,October,107,435
Bus,Weekdays,MODE_Report_Estimate,2020,October,108,2256
Bus,Weekdays,MODE_Report_Estimate,2020,October,109,1941
Bus,Weekdays,MODE_Report_Estimate,2020,October,110,872
Bus,Weekdays,MODE_Report_Estimate,2020,October,111,673
Bus,Weekdays,MODE_Report_Estimate,2020,October,112,505
Bus,Weekdays,MODE_Report_Estimate,2020,October,113,2895
Bus,Weekdays,MODE_Report_Estimate,2020,October,114,826
Bus,Weekdays,MODE_Report_Estimate,2020,October,115,505
Bus,Weekdays,MODE_Report_Estimate,2020,October,117,876
Bus,Weekdays,MODE_Report_Estimate,2020,October,118,239
Bus,Weekdays,MODE_Report_Estimate,2020,October,119,304
Bus,Weekdays,MODE_Report_Estimate,2020,October,120,176
Bus,Weekdays,MODE_Report_Estimate,2020,October,123,391
Bus,Weekdays,MODE_Report_Estimate,2020,October,124,818
Bus,Weekdays,MODE_Report_Estimate,2020,October,125,979
Bus,Weekdays,MODE_Report_Estimate,2020,October,126,268
Bus,Weekdays,MODE_Report_Estimate,2020,October,127,132
Bus,Weekdays,MODE_Report_Estimate,2020,October,128,163
Bus,Weekdays,MODE_Report_Estimate,2020,October,129,393
Bus,Weekdays,MODE_Report_Estimate,2020,October,130,258
Bus,Weekdays,MODE_Report_Estimate,2020,October,131,299
Bus,Weekdays,MODE_Report_Estimate,2020,October,132,159
Bus,Weekdays,MODE_Report_Estimate,2020,October,133,35
Bus,Weekdays,MODE_Report_Estimate,2020,October,139,171
Bus,Weekdays,MODE_Report_Estimate,2020,October,150,15
Bus,Weekdays,MODE_Report_Estimate,2020,October,201,73
Bus,Weekdays,MODE_Report_Estimate,2020,October,204,91
Bus,Weekdays,MODE_Report_Estimate,2020,October,206,71
Bus,Weekdays,MODE_Report_Estimate,2020,October,310,199
Bus,Weekdays,MODE_Report_Estimate,2020,October,311,96
Bus,Weekdays,MODE_Report_Estimate,2020,October,47M,463
Bus,Weekdays,MODE_Report_Estimate,2020,October,BLVDDIR,1435
Bus,Weekdays,MODE_Report_Estimate,2020,October,BSO,759
Bus,Weekdays,MODE_Report_Estimate,2020,October,G,7187
Bus,Weekdays,MODE_Report_Estimate,2020,October,H,2089
Bus,Weekdays,MODE_Report_Estimate,2020,October,J,1239
Bus,Weekdays,MODE_Report_Estimate,2020,October,K,3880
Bus,Weekdays,MODE_Report_Estimate,2020,October,L,3291
Bus,Weekdays,MODE_Report_Estimate,2020,October,LUCYGO,687
Bus,Weekdays,MODE_Report_Estimate,2020,October,LUCYGR,495
Bus,Weekdays,MODE_Report_Estimate,2020,October,MFO,840
Bus,Weekdays,MODE_Report_Estimate,2020,October,R,4384
Bus,Weekdays,MODE_Report_Estimate,2020,October,XH,2500
Bus,Weekdays,MODE_Report_Estimate,2020,November,1,1193
Bus,Weekdays,MODE_Report_Estimate,2020,November,2,2057
Bus,Weekdays,MODE_Report_Estimate,2020,November,3,3594
Bus,Weekdays,MODE_Report_Estimate,2020,November,4,2752
Bus,Weekdays,MODE_Report_Estimate,2020,November,5,1504
Bus,Weekdays,MODE_Report_Estimate,2020,November,6,2460
Bus,Weekdays,MODE_Report_Estimate,2020,November,7,2056
Bus,Weekdays,MODE_Report_Estimate,2020,November,8,1080
Bus,Weekdays,MODE_Report_Estimate,2020,November,9,1849
Trolley,Weekdays,MODE_Report_Estimate,2020,November,10,2814
Trolley,Weekdays,MODE_Report_Estimate,2020,November,11,3364
Bus,Weekdays,MODE_Report_Estimate,2020,November,12,994
Trolley,Weekdays,MODE_Report_Estimate,2020,November,13,3418
Bus,Weekdays,MODE_Report_Estimate,2020,November,14,2537
Trolley,Weekdays,MODE_Report_Estimate,2020,November,15,4025
Bus,Weekdays,MODE_Report_Estimate,2020,November,16,2896
Bus,Weekdays,MODE_Report_Estimate,2020,November,17,3856
Bus,Weekdays,MODE_Report_Estimate,2020,November,18,5941
Bus,Weekdays,MODE_Report_Estimate,2020,November,19,560
Bus,Weekdays,MODE_Report_Estimate,2020,November,20,1952
Bus,Weekdays,MODE_Report_Estimate,2020,November,21,4153
Bus,Weekdays,MODE_Report_Estimate,2020,November,22,1857
Bus,Weekdays,MODE_Report_Estimate,2020,November,23,6428
Bus,Weekdays,MODE_Report_Estimate,2020,November,24,919
Bus,Weekdays,MODE_Report_Estimate,2020,November,25,1782
Bus,Weekdays,MODE_Report_Estimate,2020,November,26,4817
Bus,Weekdays,MODE_Report_Estimate,2020,November,27,1819
Bus,Weekdays,MODE_Report_Estimate,2020,November,28,777
Bus,Weekdays,MODE_Report_Estimate,2020,November,29,1891
Bus,Weekdays,MODE_Report_Estimate,2020,November,30,519
Bus,Weekdays,MODE_Report_Estimate,2020,November,31,2002
Bus,Weekdays,MODE_Report_Estimate,2020,November,32,2012
Bus,Weekdays,MODE_Report_Estimate,2020,November,33,4745
Trolley,Weekdays,MODE_Report_Estimate,2020,November,34,3304
Bus,Weekdays,MODE_Report_Estimate,2020,November,35,62
Trolley,Weekdays,MODE_Report_Estimate,2020,November,36,3706
Bus,Weekdays,MODE_Report_Estimate,2020,November,37,1402
Bus,Weekdays,MODE_Report_Estimate,2020,November,38,1157
Bus,Weekdays,MODE_Report_Estimate,2020,November,39,1042
Bus,Weekdays,MODE_Report_Estimate,2020,November,40,3023
Bus,Weekdays,MODE_Report_Estimate,2020,November,42,3791
Bus,Weekdays,MODE_Report_Estimate,2020,November,43,1519
Bus,Weekdays,MODE_Report_Estimate,2020,November,44,1428
Bus,Weekdays,MODE_Report_Estimate,2020,November,45,2549
Bus,Weekdays,MODE_Report_Estimate,2020,November,46,2343
Bus,Weekdays,MODE_Report_Estimate,2020,November,47,7323
Bus,Weekdays,MODE_Report_Estimate,2020,November,48,3189
Bus,Weekdays,MODE_Report_Estimate,2020,November,49,1240
Bus,Weekdays,MODE_Report_Estimate,2020,November,50,809
Bus,Weekdays,MODE_Report_Estimate,2020,November,52,5852
Bus,Weekdays,MODE_Report_Estimate,2020,November,53,1189
Bus,Weekdays,MODE_Report_Estimate,2020,November,54,2927
Bus,Weekdays,MODE_Report_Estimate,2020,November,55,2050
Bus,Weekdays,MODE_Report_Estimate,2020,November,56,4422
Bus,Weekdays,MODE_Report_Estimate,2020,November,57,4363
Bus,Weekdays,MODE_Report_Estimate,2020,November,58,3344
Trackless Trolley,Weekdays,MODE_Report_Estimate,2020,November,59,1884
Bus,Weekdays,MODE_Report_Estimate,2020,November,60,4423
Bus,Weekdays,MODE_Report_Estimate,2020,November,61,1842
Bus,Weekdays,MODE_Report_Estimate,2020,November,62,102
Bus,Weekdays,MODE_Report_Estimate,2020,November,64,2456
Bus,Weekdays,MODE_Report_Estimate,2020,November,65,3249
Trackless Trolley,Weekdays,MODE_Report_Estimate,2020,November,66,4322
Bus,Weekdays,MODE_Report_Estimate,2020,November,67,2002
Bus,Weekdays,MODE_Report_Estimate,2020,November,68,1013
Bus,Weekdays,MODE_Report_Estimate,2020,November,70,3426
Bus,Weekdays,MODE_Report_Estimate,2020,November,73,981
Trackless Trolley,Weekdays,MODE_Report_Estimate,2020,November,75,1345
Bus,Weekdays,MODE_Report_Estimate,2020,November,77,349
Bus,Weekdays,MODE_Report_Estimate,2020,November,78,32
Bus,Weekdays,MODE_Report_Estimate,2020,November,79,2300
Bus,Weekdays,MODE_Report_Estimate,2020,November,80,92
Bus,Weekdays,MODE_Report_Estimate,2020,November,84,1525
Bus,Weekdays,MODE_Report_Estimate,2020,November,88,931
Bus,Weekdays,MODE_Report_Estimate,2020,November,89,707
Bus,Weekdays,MODE_Report_Estimate,2020,November,90,167
Bus,Weekdays,MODE_Report_Estimate,2020,November,92,130
Bus,Weekdays,MODE_Report_Estimate,2020,November,93,509
Bus,Weekdays,MODE_Report_Estimate,2020,November,94,202
Bus,Weekdays,MODE_Report_Estimate,2020,November,95,238
Bus,Weekdays,MODE_Report_Estimate,2020,November,96,556
Bus,Weekdays,MODE_Report_Estimate,2020,November,97,281
Bus,Weekdays,MODE_Report_Estimate,2020,November,98,397
Bus,Weekdays,MODE_Report_Estimate,2020,November,99,515
Trolley,Weekdays,MODE_Report_Estimate,2020,November,101,1129
Trolley,Weekdays,MODE_Report_Estimate,2020,November,102,1143
Bus,Weekdays,MODE_Report_Estimate,2020,November,103,538
Bus,Weekdays,MODE_Report_Estimate,2020,November,104,1220
Bus,Weekdays,MODE_Report_Estimate,2020,November,105,497
Bus,Weekdays,MODE_Report_Estimate,2020,November,106,501
Bus,Weekdays,MODE_Report_Estimate,2020,November,107,397
Bus,Weekdays,MODE_Report_Estimate,2020,November,108,2182
Bus,Weekdays,MODE_Report_Estimate,2020,November,109,1750
Bus,Weekdays,MODE_Report_Estimate,2020,November,110,806
Bus,Weekdays,MODE_Report_Estimate,2020,November,111,590
Bus,Weekdays,MODE_Report_Estimate,2020,November,112,451
Bus,Weekdays,MODE_Report_Estimate,2020,November,113,2752
Bus,Weekdays,MODE_Report_Estimate,2020,November,114,767
Bus,Weekdays,MODE_Report_Estimate,2020,November,115,497
Bus,Weekdays,MODE_Report_Estimate,2020,November,117,825
Bus,Weekdays,MODE_Report_Estimate,2020,November,118,202
Bus,Weekdays,MODE_Report_Estimate,2020,November,119,300
Bus,Weekdays,MODE_Report_Estimate,2020,November,120,151
Bus,Weekdays,MODE_Report_Estimate,2020,November,123,408
Bus,Weekdays,MODE_Report_Estimate,2020,November,124,793
Bus,Weekdays,MODE_Report_Estimate,2020,November,125,928
Bus,Weekdays,MODE_Report_Estimate,2020,November,126,227
Bus,Weekdays,MODE_Report_Estimate,2020,November,127,128
Bus,Weekdays,MODE_Report_Estimate,2020,November,128,147
Bus,Weekdays,MODE_Report_Estimate,2020,November,129,366
Bus,Weekdays,MODE_Report_Estimate,2020,November,130,246
Bus,Weekdays,MODE_Report_Estimate,2020,November,131,301
Bus,Weekdays,MODE_Report_Estimate,2020,November,132,155
Bus,Weekdays,MODE_Report_Estimate,2020,November,133,35
Bus,Weekdays,MODE_Report_Estimate,2020,November,139,174
Bus,Weekdays,MODE_Report_Estimate,2020,November,150,12
Bus,Weekdays,MODE_Report_Estimate,2020,November,201,43
Bus,Weekdays,MODE_Report_Estimate,2020,November,204,85
Bus,Weekdays,MODE_Report_Estimate,2020,November,206,63
Bus,Weekdays,MODE_Report_Estimate,2020,November,310,187
Bus,Weekdays,MODE_Report_Estimate,2020,November,311,97
Bus,Weekdays,MODE_Report_Estimate,2020,November,47M,338
Bus,Weekdays,MODE_Report_Estimate,2020,November,BLVDDIR,1352
Bus,Weekdays,MODE_Report_Estimate,2020,November,BSO,765
Bus,Weekdays,MODE_Report_Estimate,2020,November,G,6849
Bus,Weekdays,MODE_Report_Estimate,2020,November,H,2043
Bus,Weekdays,MODE_Report_Estimate,2020,November,J,1175
Bus,Weekdays,MODE_Report_Estimate,2020,November,K,3738
Bus,Weekdays,MODE_Report_Estimate,2020,November,L,3136
Bus,Weekdays,MODE_Report_Estimate,2020,November,LUCYGO,663
Bus,Weekdays,MODE_Report_Estimate,2020,November,LUCYGR,447
Bus,Weekdays,MODE_Report_Estimate,2020,November,MFO,779
Bus,Weekdays,MODE_Report_Estimate,2020,November,R,4150
Bus,Weekdays,MODE_Report_Estimate,2020,November,XH,2327
Bus,Weekdays,MODE_Report_Estimate,2020,December,1,1157
Bus,Weekdays,MODE_Report_Estimate,2020,December,2,2320
Bus,Weekdays,MODE_Report_Estimate,2020,December,3,3571
Bus,Weekdays,MODE_Report_Estimate,2020,December,4,3164
Bus,Weekdays,MODE_Report_Estimate,2020,December,5,1556
Bus,Weekdays,MODE_Report_Estimate,2020,December,6,2427
Bus,Weekdays,MODE_Report_Estimate,2020,December,7,2248
Bus,Weekdays,MODE_Report_Estimate,2020,December,8,1228
Bus,Weekdays,MODE_Report_Estimate,2020,December,9,1973
Trolley,Weekdays,MODE_Report_Estimate,2020,December,10,3127
Trolley,Weekdays,MODE_Report_Estimate,2020,December,11,3589
Bus,Weekdays,MODE_Report_Estimate,2020,December,12,1163
Trolley,Weekdays,MODE_Report_Estimate,2020,December,13,3714
Bus,Weekdays,MODE_Report_Estimate,2020,December,14,2684
Trolley,Weekdays,MODE_Report_Estimate,2020,December,15,4319
Bus,Weekdays,MODE_Report_Estimate,2020,December,16,2913
Bus,Weekdays,MODE_Report_Estimate,2020,December,17,4050
Bus,Weekdays,MODE_Report_Estimate,2020,December,18,6227
Bus,Weekdays,MODE_Report_Estimate,2020,December,19,568
Bus,Weekdays,MODE_Report_Estimate,2020,December,20,2045
Bus,Weekdays,MODE_Report_Estimate,2020,December,21,4359
Bus,Weekdays,MODE_Report_Estimate,2020,December,22,1921
Bus,Weekdays,MODE_Report_Estimate,2020,December,23,7081
Bus,Weekdays,MODE_Report_Estimate,2020,December,24,956
Bus,Weekdays,MODE_Report_Estimate,2020,December,25,1857
Bus,Weekdays,MODE_Report_Estimate,2020,December,26,4963
Bus,Weekdays,MODE_Report_Estimate,2020,December,27,1730
Bus,Weekdays,MODE_Report_Estimate,2020,December,28,829
Bus,Weekdays,MODE_Report_Estimate,2020,December,29,1925
Bus,Weekdays,MODE_Report_Estimate,2020,December,30,542
Bus,Weekdays,MODE_Report_Estimate,2020,December,31,1968
Bus,Weekdays,MODE_Report_Estimate,2020,December,32,1985
Bus,Weekdays,MODE_Report_Estimate,2020,December,33,4881
Trolley,Weekdays,MODE_Report_Estimate,2020,December,34,3527
Bus,Weekdays,MODE_Report_Estimate,2020,December,35,59
Trolley,Weekdays,MODE_Report_Estimate,2020,December,36,3871
Bus,Weekdays,MODE_Report_Estimate,2020,December,37,1547
Bus,Weekdays,MODE_Report_Estimate,2020,December,38,1120
Bus,Weekdays,MODE_Report_Estimate,2020,December,39,1073
Bus,Weekdays,MODE_Report_Estimate,2020,December,40,3131
Bus,Weekdays,MODE_Report_Estimate,2020,December,42,4008
Bus,Weekdays,MODE_Report_Estimate,2020,December,43,1415
Bus,Weekdays,MODE_Report_Estimate,2020,December,44,1416
Bus,Weekdays,MODE_Report_Estimate,2020,December,45,2773
Bus,Weekdays,MODE_Report_Estimate,2020,December,46,2423
Bus,Weekdays,MODE_Report_Estimate,2020,December,47,7673
Bus,Weekdays,MODE_Report_Estimate,2020,December,48,3307
Bus,Weekdays,MODE_Report_Estimate,2020,December,49,1319
Bus,Weekdays,MODE_Report_Estimate,2020,December,50,881
Bus,Weekdays,MODE_Report_Estimate,2020,December,52,6332
Bus,Weekdays,MODE_Report_Estimate,2020,December,53,1260
Bus,Weekdays,MODE_Report_Estimate,2020,December,54,2898
Bus,Weekdays,MODE_Report_Estimate,2020,December,55,2076
Bus,Weekdays,MODE_Report_Estimate,2020,December,56,4971
Bus,Weekdays,MODE_Report_Estimate,2020,December,57,4422
Bus,Weekdays,MODE_Report_Estimate,2020,December,58,3604
Trackless Trolley,Weekdays,MODE_Report_Estimate,2020,December,59,1837
Bus,Weekdays,MODE_Report_Estimate,2020,December,60,4513
Bus,Weekdays,MODE_Report_Estimate,2020,December,61,1950
Bus,Weekdays,MODE_Report_Estimate,2020,December,62,99
Bus,Weekdays,MODE_Report_Estimate,2020,December,64,2601
Bus,Weekdays,MODE_Report_Estimate,2020,December,65,3399
Trackless Trolley,Weekdays,MODE_Report_Estimate,2020,December,66,4148
Bus,Weekdays,MODE_Report_Estimate,2020,December,67,2154
Bus,Weekdays,MODE_Report_Estimate,2020,December,68,1017
Bus,Weekdays,MODE_Report_Estimate,2020,December,70,3580
Bus,Weekdays,MODE_Report_Estimate,2020,December,73,1074
Trackless Trolley,Weekdays,MODE_Report_Estimate,2020,December,75,1446
Bus,Weekdays,MODE_Report_Estimate,2020,December,77,345
Bus,Weekdays,MODE_Report_Estimate,2020,December,78,30
Bus,Weekdays,MODE_Report_Estimate,2020,December,79,2402
Bus,Weekdays,MODE_Report_Estimate,2020,December,80,82
Bus,Weekdays,MODE_Report_Estimate,2020,December,84,1504
Bus,Weekdays,MODE_Report_Estimate,2020,December,88,997
Bus,Weekdays,MODE_Report_Estimate,2020,December,89,764
Bus,Weekdays,MODE_Report_Estimate,2020,December,90,176
Bus,Weekdays,MODE_Report_Estimate,2020,December,92,117
Bus,Weekdays,MODE_Report_Estimate,2020,December,93,530
Bus,Weekdays,MODE_Report_Estimate,2020,December,94,185
Bus,Weekdays,MODE_Report_Estimate,2020,December,95,226
Bus,Weekdays,MODE_Report_Estimate,2020,December,96,545
Bus,Weekdays,MODE_Report_Estimate,2020,December,97,263
Bus,Weekdays,MODE_Report_Estimate,2020,December,98,434
Bus,Weekdays,MODE_Report_Estimate,2020,December,99,551
Trolley,Weekdays,MODE_Report_Estimate,2020,December,101,1254
Trolley,Weekdays,MODE_Report_Estimate,2020,December,102,1271
Bus,Weekdays,MODE_Report_Estimate,2020,December,103,506
Bus,Weekdays,MODE_Report_Estimate,2020,December,104,1288
Bus,Weekdays,MODE_Report_Estimate,2020,December,105,477
Bus,Weekdays,MODE_Report_Estimate,2020,December,106,495
Bus,Weekdays,MODE_Report_Estimate,2020,December,107,431
Bus,Weekdays,MODE_Report_Estimate,2020,December,108,2171
Bus,Weekdays,MODE_Report_Estimate,2020,December,109,1896
Bus,Weekdays,MODE_Report_Estimate,2020,December,110,900
Bus,Weekdays,MODE_Report_Estimate,2020,December,111,632
Bus,Weekdays,MODE_Report_Estimate,2020,December,112,413
Bus,Weekdays,MODE_Report_Estimate,2020,December,113,2832
Bus,Weekdays,MODE_Report_Estimate,2020,December,114,803
Bus,Weekdays,MODE_Report_Estimate,2020,December,115,460
Bus,Weekdays,MODE_Report_Estimate,2020,December,117,825
Bus,Weekdays,MODE_Report_Estimate,2020,December,118,170
Bus,Weekdays,MODE_Report_Estimate,2020,December,119,305
Bus,Weekdays,MODE_Report_Estimate,2020,December,120,162
Bus,Weekdays,MODE_Report_Estimate,2020,December,123,452
Bus,Weekdays,MODE_Report_Estimate,2020,December,124,802
Bus,Weekdays,MODE_Report_Estimate,2020,December,125,938
Bus,Weekdays,MODE_Report_Estimate,2020,December,126,250
Bus,Weekdays,MODE_Report_Estimate,2020,December,127,129
Bus,Weekdays,MODE_Report_Estimate,2020,December,128,159
Bus,Weekdays,MODE_Report_Estimate,2020,December,129,375
Bus,Weekdays,MODE_Report_Estimate,2020,December,130,222
Bus,Weekdays,MODE_Report_Estimate,2020,December,131,309
Bus,Weekdays,MODE_Report_Estimate,2020,December,132,145
